p0,p1,p2,p3,p4,p5,objective,elapsed_sec
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,4,128,2.2451445000000003,4903.4670350551605
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,80,128,4.084861,4926.661047935486
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,64,20,3.2630765,4947.651161193848
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,80,32,5.263553,4975.2788960933685
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,64,80,3.7474745,4998.227121591568
 , , ,20,8,32,2.8167445,5016.542010307312
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,32,256,2.246936,5033.470711946487
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,100,4,16.3084475,5094.387374639511
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,50,32,5.0138490000000004,5120.215167284012
 , , ,80,4,4,3.133799,5139.332281589508
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,64,32,4.1638280000000005,5163.01180100441
